127.0.0.1 - - [14/Apr/2019:17:51:32 -0400] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:21:51 -0400] "GET /bkp12_MusicJPAWeb/song2.html HTTP/1.1" 200 4916
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:22:08 -0400] "GET /bkp12_MusicJPAWeb/servlets/SongListWS?title=F&searchType=begins HTTP/1.1" 200 4390
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:22:12 -0400] "GET /bkp12_MusicJPAWeb/servlets/SongListWS?title=Flam&searchType=begins HTTP/1.1" 200 3744
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:22:12 -0400] "GET /bkp12_MusicJPAWeb/servlets/SongListWS?title=Fla&searchType=begins HTTP/1.1" 200 4166
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:22:14 -0400] "GET /bkp12_MusicJPAWeb/servlets/SongListWS?title=Flamo&searchType=begins HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:22:16 -0400] "GET /bkp12_MusicJPAWeb/servlets/SongListWS?title=Flam&searchType=begins HTTP/1.1" 200 3744
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:22:18 -0400] "GET /bkp12_MusicJPAWeb/servlets/SongListWS?title=Fla&searchType=begins HTTP/1.1" 200 4166
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:23:59 -0400] "GET /bkp12_MusicJPAWeb/song2.html HTTP/1.1" 200 4981
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:24:21 -0400] "GET /bkp12_MusicJPAWeb/song2.html HTTP/1.1" 200 4973
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:25:26 -0400] "GET /bkp12_MusicJPAWeb/song2.html HTTP/1.1" 200 5021
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:25:36 -0400] "GET /bkp12_MusicJPAWeb/servlets/SongListWS?titleSong=Fla&searchTypeSong=begins HTTP/1.1" 200 67096
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:25:36 -0400] "GET /bkp12_MusicJPAWeb/servlets/SongListWS?titleSong=Flam&searchTypeSong=begins HTTP/1.1" 200 67096
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:25:44 -0400] "GET /bkp12_MusicJPAWeb/servlets/SongListWS?titleSong=Flam&searchTypeSong=begins HTTP/1.1" 200 67096
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:25:44 -0400] "GET /bkp12_MusicJPAWeb/servlets/SongListWS?titleSong=Fla&searchTypeSong=begins HTTP/1.1" 200 67096
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:25:44 -0400] "GET /bkp12_MusicJPAWeb/servlets/SongListWS?titleSong=Flam&searchTypeSong=begins HTTP/1.1" 200 67096
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:25:44 -0400] "GET /bkp12_MusicJPAWeb/servlets/SongListWS?titleSong=Fla&searchTypeSong=begins HTTP/1.1" 200 67096
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:26:21 -0400] "GET /bkp12_MusicJPAWeb/song2.html HTTP/1.1" 200 5017
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:26:27 -0400] "GET /bkp12_MusicJPAWeb/servlets/SongListWS?titleSong=Fla&searchTypeSong=begins HTTP/1.1" 200 67096
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:26:27 -0400] "GET /bkp12_MusicJPAWeb/servlets/SongListWS?titleSong=Fla&searchTypeSong=begins HTTP/1.1" 200 8206
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:26:27 -0400] "GET /bkp12_MusicJPAWeb/servlets/SongListWS?titleSong=&searchTypeSong= HTTP/1.1" 200 67096
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:26:27 -0400] "GET /bkp12_MusicJPAWeb/servlets/SongListWS?titleSong=Flam&searchTypeSong=begins HTTP/1.1" 200 67096
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:27:00 -0400] "GET /bkp12_MusicJPAWeb/song2.html HTTP/1.1" 200 5009
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:27:04 -0400] "GET /bkp12_MusicJPAWeb/servlets/SongListWS?title=Fla&searchType=begins HTTP/1.1" 200 4166
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:27:07 -0400] "GET /bkp12_MusicJPAWeb/servlets/SongListWS?titleSong=Flam&searchTypeSong=begins HTTP/1.1" 200 8206
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:27:08 -0400] "GET /bkp12_MusicJPAWeb/servlets/SongListWS?title=Spee&searchType=begins HTTP/1.1" 200 807
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:27:08 -0400] "GET /bkp12_MusicJPAWeb/servlets/SongListWS?title=Spe&searchType=begins HTTP/1.1" 200 807
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:27:09 -0400] "GET /bkp12_MusicJPAWeb/servlets/SongListWS?title=Spe&searchType=begins HTTP/1.1" 200 807
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:30:18 -0400] "GET /bkp12_MusicJPAWeb/song2.html HTTP/1.1" 200 5020
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:30:23 -0400] "GET /bkp12_MusicJPAWeb/servlets/SongListWS?title=Fla&searchType=begins HTTP/1.1" 200 4166
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:30:25 -0400] "GET /bkp12_MusicJPAWeb/servlets/SongListWS?title=Spe&searchType=begins HTTP/1.1" 200 807
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:30:25 -0400] "GET /bkp12_MusicJPAWeb/servlets/SongListWS?title=Spee&searchType=begins HTTP/1.1" 200 807
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:30:26 -0400] "GET /bkp12_MusicJPAWeb/servlets/SongListWS?title=Spe&searchType=begins HTTP/1.1" 200 807
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:30:27 -0400] "GET /bkp12_MusicJPAWeb/servlets/SongListWS?title=Spe&searchType=begins HTTP/1.1" 200 807
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:39:17 -0400] "GET /bkp12_MusicJPAWeb/song2.html HTTP/1.1" 200 4794
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:39:27 -0400] "GET /bkp12_MusicJPAWeb/song2.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:42:10 -0400] "GET /bkp12_MusicJPAWeb/song2.html HTTP/1.1" 200 5286
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:42:40 -0400] "GET /bkp12_MusicJPAWeb/song2.html HTTP/1.1" 200 5285
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:44:08 -0400] "GET /bkp12_MusicJPAWeb/song2.html HTTP/1.1" 200 5289
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:44:54 -0400] "GET /bkp12_MusicJPAWeb/song2.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:45:25 -0400] "GET /bkp12_MusicJPAWeb/song2.html HTTP/1.1" 200 5335
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:46:32 -0400] "GET /bkp12_MusicJPAWeb/song2.html HTTP/1.1" 200 5337
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:46:39 -0400] "GET /bkp12_MusicJPAWeb/servlets/SongListWS?title=Fla&searchType=begins HTTP/1.1" 200 4166
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:46:42 -0400] "GET /bkp12_MusicJPAWeb/servlets/SongListWS?title=Spe&searchType=begins HTTP/1.1" 200 807
0:0:0:0:0:0:0:1 - - [14/Apr/2019:20:46:45 -0400] "GET /bkp12_MusicJPAWeb/song2.html HTTP/1.1" 304 -
